Order ID,Country,City,State,Postal Code,Region
CA-2014-168473,United States,New York City,New York,10009,East
CA-2017-168389,United States,Jacksonville,Florida,32216,South
CA-2014-130421,United States,Houston,Texas,77095,Central
CA-2017-142125,United States,Milwaukee,Wisconsin,53209,Central
CA-2017-141138,United States,Modesto,California,95351,West
CA-2017-152135,United States,Lakewood,Ohio,44107,East
CA-2016-151974,United States,Philadelphia,Pennsylvania,19134,East
CA-2017-154102,United States,San Francisco,California,94109,West
CA-2015-139780,United States,Detroit,Michigan,48205,Central
CA-2016-114748,United States,Phoenix,Arizona,85023,West
US-2014-115189,United States,Philadelphia,Pennsylvania,19143,East
CA-2016-163594,United States,Los Angeles,California,90036,West
CA-2016-127243,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-161851,United States,Miami,Florida,33180,South
CA-2015-110345,United States,Raleigh,North Carolina,27604,South
CA-2014-107769,United States,Garden City,Kansas,67846,Central
US-2017-123862,United States,Long Beach,California,90805,West
CA-2017-100580,United States,San Diego,California,92037,West
US-2017-145597,United States,Bloomington,Illinois,61701,Central
CA-2014-132787,United States,Seattle,Washington,98115,West
CA-2015-136224,United States,Fayetteville,North Carolina,28314,South
CA-2016-105732,United States,Omaha,Nebraska,68104,Central
CA-2017-108035,United States,Chattanooga,Tennessee,37421,South
CA-2017-160031,United States,Fairfield,Ohio,45014,East
CA-2017-147844,United States,Los Angeles,California,90049,West
CA-2016-110975,United States,New York City,New York,10024,East
CA-2014-141649,United States,Fairfield,Ohio,45014,East
CA-2014-124807,United States,Chicago,Illinois,60610,Central
CA-2016-110009,United States,Seattle,Washington,98103,West
CA-2017-168172,United States,New York City,New York,10011,East
CA-2015-100146,United States,Camarillo,California,93010,West
CA-2017-152079,United States,Chicago,Illinois,60653,Central
CA-2016-129728,United States,Los Angeles,California,90032,West
CA-2014-121769,United States,Toledo,Ohio,43615,East
CA-2014-103058,United States,New York City,New York,10011,East
CA-2017-121125,United States,Tigard,Oregon,97224,West
US-2016-114013,United States,Philadelphia,Pennsylvania,19134,East
CA-2017-135069,United States,Philadelphia,Pennsylvania,19143,East
CA-2016-101693,United States,Houston,Texas,77070,Central
US-2014-164763,United States,Jackson,Mississippi,39212,South
CA-2014-161249,United States,Phoenix,Arizona,85023,West
CA-2015-148180,United States,Oxnard,California,93030,West
CA-2014-165568,United States,Seattle,Washington,98105,West
CA-2015-145457,United States,Covington,Washington,98042,West
US-2017-163657,United States,Los Angeles,California,90049,West
CA-2015-120446,United States,San Diego,California,92105,West
CA-2014-109932,United States,Brownsville,Texas,78521,Central
CA-2017-127474,United States,Chicago,Illinois,60610,Central
CA-2017-115448,United States,Knoxville,Tennessee,37918,South
CA-2017-105669,United States,Houston,Texas,77036,Central
CA-2017-134796,United States,Bolingbrook,Illinois,60440,Central
CA-2016-137743,United States,Chicago,Illinois,60623,Central
CA-2015-137974,United States,Waynesboro,Virginia,22980,South
US-2015-136987,United States,Los Angeles,California,90004,West
CA-2015-138485,United States,Seattle,Washington,98105,West
CA-2016-103709,United States,Visalia,California,93277,West
CA-2016-138282,United States,Los Angeles,California,90008,West
CA-2017-148985,United States,Los Angeles,California,90045,West
CA-2014-138100,United States,New York City,New York,10011,East
CA-2015-100734,United States,Philadelphia,Pennsylvania,19143,East
CA-2016-139997,United States,Lehi,Utah,84043,West
CA-2016-109652,United States,Chicago,Illinois,60653,Central
CA-2014-167199,United States,Henderson,Kentucky,42420,South
CA-2016-124583,United States,Huntington Beach,California,92646,West
CA-2014-113964,United States,New York City,New York,10011,East
CA-2014-129938,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-135111,United States,Fargo,North Dakota,58103,Central
US-2015-134558,United States,Dover,New Hampshire,3820,East
CA-2017-157196,United States,San Diego,California,92105,West
CA-2015-108672,United States,Los Angeles,California,90032,West
US-2017-118598,United States,Utica,New York,13501,East
US-2017-160836,United States,Houston,Texas,77070,Central
CA-2017-121048,United States,Westminster,California,92683,West
US-2017-120147,United States,Los Angeles,California,90036,West
CA-2016-158043,United States,Atlantic City,New Jersey,8401,East
US-2017-106579,United States,Skokie,Illinois,60076,Central
CA-2014-115889,United States,San Francisco,California,94122,West
US-2017-161935,United States,Columbus,Ohio,43229,East
US-2017-167920,United States,Richmond,Kentucky,40475,South
CA-2016-162383,United States,Lancaster,Ohio,43130,East
CA-2014-125731,United States,Gresham,Oregon,97030,West
US-2017-106145,United States,San Francisco,California,94109,West
CA-2016-107146,United States,Longmont,Colorado,80501,West
US-2017-134642,United States,Greenville,North Carolina,27834,South
US-2017-160143,United States,Los Angeles,California,90004,West
CA-2017-103415,United States,Houston,Texas,77041,Central
CA-2016-106460,United States,San Francisco,California,94109,West
US-2017-112347,United States,Denver,Colorado,80219,West
CA-2014-103492,United States,Huntsville,Texas,77340,Central
CA-2016-136595,United States,Houston,Texas,77036,Central
CA-2014-140396,United States,New York City,New York,10024,East
CA-2014-114181,United States,Philadelphia,Pennsylvania,19134,East
CA-2017-159506,United States,Columbus,Indiana,47201,Central
US-2014-137155,United States,Long Beach,New York,11561,East
CA-2016-105746,United States,Lancaster,Pennsylvania,17602,East
US-2016-104815,United States,Chicago,Illinois,60610,Central
CA-2017-157672,United States,Denver,Colorado,80219,West
US-2016-166660,United States,Seattle,Washington,98103,West
CA-2017-140802,United States,Houston,Texas,77070,Central
CA-2014-133830,United States,Los Angeles,California,90045,West
CA-2014-100916,United States,Newport News,Virginia,23602,South
CA-2015-129532,United States,Los Angeles,California,90036,West
CA-2014-134726,United States,Seattle,Washington,98115,West
CA-2016-138597,United States,Omaha,Nebraska,68104,Central
CA-2015-123113,United States,Morristown,New Jersey,7960,East
CA-2015-169656,United States,Philadelphia,Pennsylvania,19143,East
CA-2015-142734,United States,New York City,New York,10024,East
CA-2014-163223,United States,Springfield,Virginia,22153,South
CA-2017-122945,United States,Roseville,California,95661,West
CA-2015-139738,United States,Rockford,Illinois,61107,Central
CA-2016-158778,United States,Philadelphia,Pennsylvania,19134,East
CA-2017-119655,United States,Detroit,Michigan,48234,Central
CA-2015-164567,United States,Los Angeles,California,90004,West
CA-2014-131947,United States,Springfield,Oregon,97477,West
CA-2016-152520,United States,Providence,Rhode Island,2908,East
CA-2016-101791,United States,Chicago,Illinois,60623,Central
CA-2017-121195,United States,Dallas,Texas,75220,Central
CA-2017-163209,United States,San Francisco,California,94122,West
CA-2014-133354,United States,Moreno Valley,California,92553,West
US-2015-130491,United States,Garden City,Kansas,67846,Central
CA-2015-113740,United States,New York City,New York,10035,East
CA-2014-148425,United States,Orlando,Florida,32839,South
CA-2016-144309,United States,Watertown,New York,13601,East
CA-2017-151225,United States,Los Angeles,California,90032,West
US-2014-144078,United States,Los Angeles,California,90004,West
CA-2014-124464,United States,Newark,Delaware,19711,East
CA-2015-136805,United States,Detroit,Michigan,48234,Central
US-2015-159499,United States,Phoenix,Arizona,85023,West
CA-2014-162089,United States,Brownsville,Texas,78521,Central
US-2017-158526,United States,Louisville,Kentucky,40214,South
CA-2017-104885,United States,Newark,Delaware,19711,East
US-2016-157490,United States,Pueblo,Colorado,81001,West
CA-2015-161452,United States,Los Angeles,California,90036,West
US-2014-115196,United States,Greenville,North Carolina,27834,South
CA-2016-138968,United States,San Francisco,California,94110,West
CA-2015-101889,United States,Marion,Ohio,43302,East
CA-2017-110821,United States,Dallas,Texas,75081,Central
CA-2015-121552,United States,Huntsville,Alabama,35810,South
CA-2015-107685,United States,Las Vegas,Nevada,89115,West
US-2014-120740,United States,Los Angeles,California,90049,West
CA-2017-155740,United States,Lakewood,Ohio,44107,East
CA-2017-146493,United States,Fremont,Nebraska,68025,Central
CA-2014-105417,United States,Huntsville,Texas,77340,Central
US-2017-141509,United States,Los Angeles,California,90036,West
CA-2017-139493,United States,Asheville,North Carolina,28806,South
CA-2014-151967,United States,Bossier City,Louisiana,71111,South
US-2016-140158,United States,Providence,Rhode Island,2908,East
CA-2015-130974,United States,Everett,Massachusetts,2149,East
CA-2017-133487,United States,Rancho Cucamonga,California,91730,West
CA-2014-142951,United States,Charlotte,North Carolina,28205,South
CA-2014-133592,United States,Providence,Rhode Island,2908,East
CA-2015-120782,United States,Midland,Michigan,48640,Central
CA-2015-116876,United States,Rochester,New York,14609,East
CA-2016-169838,United States,Jackson,Michigan,49201,Central
US-2017-128951,United States,Suffolk,Virginia,23434,South
CA-2014-102330,United States,Brentwood,California,94513,West
CA-2016-118899,United States,Seattle,Washington,98103,West
CA-2017-107958,United States,Houston,Texas,77036,Central
CA-2017-151799,United States,Lawrence,Massachusetts,1841,East
CA-2016-114601,United States,Detroit,Michigan,48234,Central
CA-2017-100237,United States,Orem,Utah,84057,West
CA-2014-139542,United States,Philadelphia,Pennsylvania,19120,East
US-2015-142811,United States,Mesa,Arizona,85204,West
CA-2017-139353,United States,Fayetteville,North Carolina,28314,South
CA-2014-150203,United States,Los Angeles,California,90032,West
US-2017-101518,United States,Philadelphia,Pennsylvania,19140,East
CA-2015-149636,United States,Colorado Springs,Colorado,80906,West
US-2017-146213,United States,Los Angeles,California,90032,West
CA-2015-108588,United States,New York City,New York,10009,East
US-2017-138086,United States,San Francisco,California,94109,West
CA-2015-139374,United States,Austin,Texas,78745,Central
CA-2016-113978,United States,Cleveland,Ohio,44105,East
US-2015-150231,United States,New York City,New York,10009,East
CA-2016-106915,United States,El Paso,Texas,79907,Central
US-2016-109260,United States,Tallahassee,Florida,32303,South
CA-2017-104850,United States,Seattle,Washington,98103,West
CA-2017-140508,United States,Dallas,Texas,75220,Central
CA-2017-143294,United States,Houston,Texas,77070,Central
CA-2016-165673,United States,Springfield,Ohio,45503,East
CA-2017-134418,United States,Seattle,Washington,98103,West
US-2016-106313,United States,Seattle,Washington,98105,West
CA-2014-105872,United States,New York City,New York,10024,East
CA-2017-108287,United States,Charlotte,North Carolina,28205,South
CA-2017-141103,United States,Baltimore,Maryland,21215,East
CA-2014-154781,United States,San Francisco,California,94110,West
CA-2015-147816,United States,Tucson,Arizona,85705,West
CA-2017-105326,United States,Los Angeles,California,90036,West
CA-2016-133613,United States,Waterbury,Connecticut,6708,East
CA-2015-109113,United States,Chicago,Illinois,60610,Central
CA-2015-156153,United States,Long Beach,New York,11561,East
CA-2015-133242,United States,Arlington,Virginia,22204,South
CA-2015-158323,United States,Jacksonville,North Carolina,28540,South
CA-2015-161795,United States,Columbus,Ohio,43229,East
CA-2017-100902,United States,Charlotte,North Carolina,28205,South
CA-2017-112844,United States,Buffalo,New York,14215,East
CA-2016-158925,United States,Houston,Texas,77041,Central
CA-2014-155390,United States,Memphis,Tennessee,38109,South
CA-2017-123071,United States,Plano,Texas,75023,Central
CA-2017-156391,United States,Salem,Oregon,97301,West
CA-2015-103093,United States,Columbus,Georgia,31907,South
US-2017-118941,United States,Columbia,Maryland,21044,East
CA-2015-169299,United States,Portland,Oregon,97206,West
CA-2017-154088,United States,Tallahassee,Florida,32303,South
CA-2016-155978,United States,Riverside,California,92503,West
CA-2016-108196,United States,Lancaster,Ohio,43130,East
CA-2016-152800,United States,San Francisco,California,94109,West
CA-2014-166961,United States,Moreno Valley,California,92553,West
CA-2016-139381,United States,Chesapeake,Virginia,23320,South
CA-2015-132136,United States,Chicago,Illinois,60623,Central
CA-2016-162236,United States,Charlotte,North Carolina,28205,South
US-2014-111353,United States,New York City,New York,10009,East
US-2016-117037,United States,Chicago,Illinois,60653,Central
CA-2017-160801,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-108364,United States,Chicago,Illinois,60623,Central
CA-2017-169362,United States,Dallas,Texas,75217,Central
CA-2015-127481,United States,Las Vegas,Nevada,89115,West
CA-2015-112711,United States,Amarillo,Texas,79109,Central
US-2015-145121,United States,Middletown,Connecticut,6457,East
CA-2017-166184,United States,New York City,New York,10035,East
CA-2017-157413,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-143637,United States,Fresno,California,93727,West
CA-2015-102260,United States,Franklin,Tennessee,37064,South
US-2016-137295,United States,Raleigh,North Carolina,27604,South
CA-2016-134334,United States,Clinton,Maryland,20735,East
US-2017-109316,United States,Los Angeles,California,90049,West
CA-2016-138478,United States,North Las Vegas,Nevada,89031,West
CA-2017-150469,United States,San Francisco,California,94109,West
CA-2017-152436,United States,Cranston,Rhode Island,2920,East
CA-2016-169334,United States,Jackson,Tennessee,38301,South
US-2014-115413,United States,Newark,Delaware,19711,East
CA-2014-125150,United States,Los Angeles,California,90036,West
CA-2015-127327,United States,Rome,New York,13440,East
CA-2017-117114,United States,Chicago,Illinois,60610,Central
CA-2015-137302,United States,San Diego,California,92105,West
CA-2016-112382,United States,Houston,Texas,77036,Central
CA-2015-128958,United States,West Palm Beach,Florida,33407,South
CA-2015-106257,United States,Los Angeles,California,90045,West
CA-2015-149083,United States,Seattle,Washington,98103,West
US-2014-137869,United States,Des Moines,Iowa,50315,Central
CA-2016-116603,United States,New York City,New York,10024,East
CA-2014-158470,United States,Arlington,Virginia,22204,South
US-2017-123834,United States,Pharr,Texas,78577,Central
CA-2015-125976,United States,Arlington,Virginia,22204,South
CA-2016-128706,United States,Houston,Texas,77070,Central
CA-2016-104311,United States,Irving,Texas,75061,Central
CA-2014-169649,United States,Chicago,Illinois,60653,Central
CA-2015-144890,United States,Los Angeles,California,90049,West
CA-2017-135587,United States,Hattiesburg,Mississippi,39401,South
CA-2014-103429,United States,New York City,New York,10024,East
CA-2017-152261,United States,Cuyahoga Falls,Ohio,44221,East
CA-2015-142993,United States,Seattle,Washington,98103,West
CA-2015-143364,United States,Mesa,Arizona,85204,West
CA-2014-100972,United States,Salt Lake City,Utah,84106,West
CA-2016-136994,United States,Los Angeles,California,90045,West
US-2017-166233,United States,Jacksonville,North Carolina,28540,South
CA-2017-122112,United States,Lakewood,Ohio,44107,East
CA-2016-101672,United States,Lake Forest,California,92630,West
CA-2017-168403,United States,Portland,Oregon,97206,West
CA-2015-148705,United States,Charlotte,North Carolina,28205,South
CA-2016-160241,United States,Aurora,Illinois,60505,Central
CA-2016-155747,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-118017,United States,Thornton,Colorado,80229,West
CA-2016-113117,United States,Davis,California,95616,West
CA-2016-148684,United States,Fayetteville,Arkansas,72701,South
CA-2017-125367,United States,New York City,New York,10011,East
CA-2017-124744,United States,Wheeling,West Virginia,26003,East
CA-2017-128363,United States,Memphis,Tennessee,38109,South
CA-2015-126669,United States,Houston,Texas,77036,Central
US-2015-118766,United States,Dallas,Texas,75217,Central
CA-2016-112585,United States,San Francisco,California,94122,West
CA-2016-149762,United States,Morgan Hill,California,95037,West
CA-2016-167605,United States,Saint Charles,Illinois,60174,Central
US-2017-105697,United States,Cleveland,Ohio,44105,East
CA-2017-165323,United States,New York City,New York,10024,East
CA-2015-110891,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-100783,United States,Garland,Texas,75043,Central
CA-2015-152513,United States,San Diego,California,92024,West
CA-2017-139822,United States,Waterbury,Connecticut,6708,East
CA-2017-107713,United States,Columbia,Maryland,21044,East
CA-2017-134096,United States,Hollywood,Florida,33021,South
CA-2016-125843,United States,Springfield,Virginia,22153,South
CA-2017-120404,United States,New York City,New York,10035,East
CA-2017-167549,United States,Dallas,Texas,75217,Central
CA-2016-120082,United States,New York City,New York,10024,East
US-2016-168095,United States,Portland,Oregon,97206,West
CA-2017-166093,United States,Brentwood,California,94513,West
CA-2016-146325,United States,San Diego,California,92037,West
CA-2017-134194,United States,Dallas,Texas,75081,Central
CA-2014-131009,United States,El Paso,Texas,79907,Central
CA-2015-145814,United States,New York City,New York,10035,East
CA-2014-138359,United States,Revere,Massachusetts,2151,East
CA-2017-131807,United States,Chico,California,95928,West
CA-2017-104864,United States,Miramar,Florida,33023,South
CA-2015-138219,United States,Los Angeles,California,90049,West
CA-2016-157707,United States,Denver,Colorado,80219,West
US-2015-126753,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-166051,United States,Jackson,Mississippi,39212,South
CA-2015-113040,United States,Los Angeles,California,90045,West
CA-2014-103800,United States,Houston,Texas,77095,Central
CA-2014-113383,United States,Clifton,New Jersey,7011,East
CA-2017-152499,United States,Chicago,Illinois,60623,Central
CA-2016-151498,United States,Seattle,Washington,98115,West
CA-2016-137939,United States,Long Beach,New York,11561,East
US-2016-117793,United States,Sheboygan,Wisconsin,53081,Central
CA-2016-133872,United States,Boca Raton,Florida,33433,South
US-2015-165743,United States,Aurora,Colorado,80013,West
US-2017-105998,United States,San Diego,California,92037,West
US-2014-148194,United States,Seattle,Washington,98105,West
US-2015-151407,United States,Dubuque,Iowa,52001,Central
CA-2015-110870,United States,Los Angeles,California,90032,West
CA-2014-143210,United States,Lowell,Massachusetts,1852,East
CA-2016-139808,United States,Marysville,Washington,98270,West
CA-2015-110863,United States,Oklahoma City,Oklahoma,73120,Central
CA-2014-127859,United States,Philadelphia,Pennsylvania,19134,East
US-2015-136427,United States,Aurora,Colorado,80013,West
CA-2017-120168,United States,New York City,New York,10009,East
US-2014-131870,United States,Lancaster,Ohio,43130,East
CA-2017-114804,United States,Modesto,California,95351,West
CA-2017-167227,United States,Saint Louis,Missouri,63116,Central
CA-2014-129189,United States,Dallas,Texas,75217,Central
CA-2015-132465,United States,New York City,New York,10035,East
CA-2016-166373,United States,San Antonio,Texas,78207,Central
CA-2016-158806,United States,Amarillo,Texas,79109,Central
CA-2015-119690,United States,Houston,Texas,77041,Central
CA-2015-153738,United States,Lawrence,Massachusetts,1841,East
CA-2017-169012,United States,Columbus,Georgia,31907,South
CA-2017-109393,United States,Los Angeles,California,90032,West
CA-2017-121489,United States,Seattle,Washington,98115,West
US-2017-133081,United States,Cambridge,Massachusetts,2138,East
CA-2017-165008,United States,Salt Lake City,Utah,84106,West
CA-2016-145611,United States,New York City,New York,10035,East
CA-2016-113600,United States,Cuyahoga Falls,Ohio,44221,East
CA-2017-130834,United States,Wilmington,North Carolina,28403,South
CA-2016-168543,United States,New York City,New York,10035,East
CA-2014-144974,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-109904,United States,New York City,New York,10009,East
CA-2017-152205,United States,Philadelphia,Pennsylvania,19134,East
CA-2015-121188,United States,Los Angeles,California,90049,West
CA-2015-156013,United States,Long Beach,New York,11561,East
CA-2016-132997,United States,Rochester,New York,14609,East
US-2015-160563,United States,San Francisco,California,94109,West
CA-2017-151750,United States,Huntsville,Texas,77340,Central
CA-2015-106187,United States,East Point,Georgia,30344,South
US-2016-164945,United States,New York City,New York,10009,East
CA-2015-150714,United States,Springfield,Oregon,97477,West
CA-2016-105753,United States,Arlington,Virginia,22204,South
CA-2017-120894,United States,Wilmington,North Carolina,28403,South
CA-2016-106621,United States,Yuma,Arizona,85364,West
CA-2015-107020,United States,San Bernardino,California,92404,West
US-2015-117492,United States,Baltimore,Maryland,21215,East
CA-2014-101392,United States,Seattle,Washington,98103,West
CA-2015-127502,United States,San Francisco,California,94110,West
CA-2017-143658,United States,New York City,New York,10035,East
CA-2017-133046,United States,Seattle,Washington,98115,West
CA-2017-122798,United States,Albuquerque,New Mexico,87105,West
CA-2016-169663,United States,Los Angeles,California,90045,West
CA-2015-149846,United States,Los Angeles,California,90045,West
CA-2017-159149,United States,Houston,Texas,77041,Central
US-2017-167570,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-160122,United States,Chicago,Illinois,60623,Central
CA-2016-130393,United States,San Angelo,Texas,76903,Central
CA-2017-144820,United States,Pasadena,Texas,77506,Central
CA-2017-101014,United States,Los Angeles,California,90049,West
CA-2017-105543,United States,Garden City,Kansas,67846,Central
US-2017-113201,United States,Los Angeles,California,90045,West
US-2017-106551,United States,Chicago,Illinois,60653,Central
CA-2016-116722,United States,San Francisco,California,94110,West
CA-2014-138128,United States,Philadelphia,Pennsylvania,19134,East
US-2017-150070,United States,Modesto,California,95351,West
CA-2015-137064,United States,Houston,Texas,77070,Central
CA-2017-157350,United States,Chicago,Illinois,60610,Central
CA-2014-127866,United States,Riverside,California,92503,West
CA-2015-131352,United States,Dallas,Texas,75081,Central
CA-2015-121776,United States,Los Angeles,California,90008,West
CA-2016-118073,United States,Lakeland,Florida,33801,South
CA-2014-103219,United States,New York City,New York,10035,East
CA-2016-102561,United States,Philadelphia,Pennsylvania,19140,East
CA-2016-100993,United States,San Diego,California,92037,West
US-2014-112949,United States,Lawton,Oklahoma,73505,Central
US-2017-146822,United States,Salem,Virginia,24153,South
US-2016-131058,United States,Santa Ana,California,92704,West
CA-2014-167997,United States,Rapid City,South Dakota,57701,Central
CA-2017-140151,United States,Seattle,Washington,98115,West
US-2017-143770,United States,Middletown,Connecticut,6457,East
CA-2016-131296,United States,Baltimore,Maryland,21215,East
CA-2016-103464,United States,San Diego,California,92105,West
CA-2017-136238,United States,Odessa,Texas,79762,Central
CA-2016-120803,United States,Milford,Connecticut,6460,East
CA-2016-134138,United States,Belleville,New Jersey,7109,East
CA-2015-120915,United States,New York City,New York,10035,East
CA-2015-168207,United States,San Diego,California,92105,West
CA-2016-144148,United States,San Francisco,California,94122,West
CA-2017-107174,United States,Seattle,Washington,98105,West
CA-2016-146150,United States,Jackson,Mississippi,39212,South
CA-2014-114125,United States,Los Angeles,California,90049,West
CA-2016-114944,United States,Chicago,Illinois,60623,Central
CA-2016-135965,United States,New York City,New York,10035,East
CA-2017-149699,United States,Los Angeles,California,90008,West
CA-2016-166429,United States,Des Moines,Washington,98198,West
CA-2015-112767,United States,Springfield,Oregon,97477,West
CA-2015-119879,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-155642,United States,Chicago,Illinois,60653,Central
US-2017-101721,United States,Chicago,Illinois,60623,Central
CA-2015-136728,United States,Chicago,Illinois,60623,Central
CA-2016-127194,United States,New York City,New York,10024,East
CA-2015-140375,United States,Rockville,Maryland,20852,East
US-2017-155866,United States,New York City,New York,10011,East
CA-2015-141327,United States,Durham,North Carolina,27707,South
CA-2015-136700,United States,Santa Barbara,California,93101,West
CA-2017-102736,United States,Knoxville,Tennessee,37918,South
CA-2017-125269,United States,Chicago,Illinois,60610,Central
CA-2015-114811,United States,New York City,New York,10024,East
CA-2015-122266,United States,Daytona Beach,Florida,32114,South
CA-2015-141565,United States,Nashville,Tennessee,37211,South
CA-2017-128769,United States,Nashville,Tennessee,37211,South
CA-2016-116337,United States,Dallas,Texas,75220,Central
CA-2015-120845,United States,Murfreesboro,Tennessee,37130,South
CA-2014-120775,United States,Dallas,Texas,75217,Central
CA-2014-152905,United States,Arlington,Texas,76017,Central
CA-2016-104633,United States,Pasadena,California,91104,West
CA-2017-104136,United States,Everett,Massachusetts,2149,East
CA-2016-123050,United States,Troy,New York,12180,East
CA-2016-162355,United States,Sandy Springs,Georgia,30328,South
CA-2014-158225,United States,San Jose,California,95123,West
CA-2017-102204,United States,Jacksonville,Florida,32216,South
CA-2017-103065,United States,Jacksonville,Florida,32216,South
CA-2014-109855,United States,New York City,New York,10009,East
CA-2014-109897,United States,San Francisco,California,94122,West
US-2014-143581,United States,Columbus,Georgia,31907,South
CA-2015-129217,United States,Aurora,Illinois,60505,Central
CA-2016-133816,United States,Philadelphia,Pennsylvania,19134,East
CA-2015-140221,United States,Chicago,Illinois,60653,Central
CA-2017-152310,United States,Seattle,Washington,98103,West
CA-2016-118101,United States,Roseville,Michigan,48066,Central
CA-2016-100307,United States,Fayetteville,Arkansas,72701,South
CA-2015-138457,United States,Jacksonville,North Carolina,28540,South
CA-2014-131800,United States,New York City,New York,10035,East
CA-2014-118304,United States,Dover,Delaware,19901,East
CA-2017-121790,United States,Aurora,Illinois,60505,Central
CA-2016-169670,United States,New York City,New York,10009,East
CA-2016-139549,United States,El Cajon,California,92020,West
CA-2015-104059,United States,Springfield,Ohio,45503,East
CA-2017-164112,United States,Mount Vernon,New York,10550,East
CA-2015-143882,United States,Lakewood,Ohio,44107,East
US-2016-139262,United States,Tampa,Florida,33614,South
CA-2017-146192,United States,Columbus,Georgia,31907,South
CA-2017-134810,United States,Jacksonville,North Carolina,28540,South
CA-2015-154284,United States,Saint Charles,Illinois,60174,Central
CA-2014-156244,United States,Miami,Florida,33180,South
CA-2015-106362,United States,Troy,Ohio,45373,East
US-2017-168802,United States,Seattle,Washington,98103,West
US-2017-146906,United States,New York City,New York,10011,East
CA-2016-166380,United States,Arlington,Virginia,22204,South
US-2015-158911,United States,Charlotte,North Carolina,28205,South
US-2014-103338,United States,Roseville,California,95661,West
CA-2015-109169,United States,Detroit,Michigan,48234,Central
US-2017-167318,United States,Los Angeles,California,90036,West
US-2014-120313,United States,San Francisco,California,94110,West
CA-2017-135419,United States,Bakersfield,California,93309,West
CA-2016-128671,United States,Tulsa,Oklahoma,74133,Central
CA-2016-149335,United States,San Francisco,California,94122,West
CA-2014-168312,United States,Houston,Texas,77036,Central
US-2017-105935,United States,Columbus,Georgia,31907,South
CA-2014-161508,United States,League City,Texas,77573,Central
CA-2017-130904,United States,Burlington,North Carolina,27217,South
CA-2017-133620,United States,New York City,New York,10009,East
CA-2015-142937,United States,Dallas,Texas,75220,Central
US-2016-149790,United States,Houston,Texas,77095,Central
CA-2016-130778,United States,Long Beach,New York,11561,East
CA-2017-144456,United States,Hialeah,Florida,33012,South
CA-2017-103478,United States,Aurora,Illinois,60505,Central
CA-2017-118577,United States,Belleville,New Jersey,7109,East
CA-2017-113572,United States,New York City,New York,10024,East
CA-2016-153269,United States,Andover,Massachusetts,1810,East
CA-2017-161655,United States,Newark,Delaware,19711,East
CA-2016-101469,United States,Arlington,Virginia,22204,South
CA-2014-153087,United States,Decatur,Alabama,35601,South
CA-2017-135076,United States,Hesperia,California,92345,West
CA-2014-161634,United States,Chesapeake,Virginia,23320,South
CA-2017-141481,United States,Los Angeles,California,90036,West
CA-2016-132549,United States,Huntsville,Alabama,35810,South
US-2014-155544,United States,Knoxville,Tennessee,37918,South
US-2015-115238,United States,Lawrence,Massachusetts,1841,East
CA-2017-132199,United States,Philadelphia,Pennsylvania,19134,East
CA-2016-163174,United States,Athens,Georgia,30605,South
CA-2014-110555,United States,Great Falls,Montana,59405,West
CA-2017-147207,United States,El Paso,Texas,79907,Central
CA-2017-137631,United States,Kissimmee,Florida,34741,South
CA-2017-157273,United States,Seattle,Washington,98105,West
CA-2014-109918,United States,Santa Clara,California,95051,West
CA-2016-118745,United States,Los Angeles,California,90049,West
CA-2016-163972,United States,Fresno,California,93727,West
CA-2014-165393,United States,Fort Worth,Texas,76106,Central
CA-2016-113726,United States,Seattle,Washington,98105,West
CA-2016-152940,United States,San Francisco,California,94110,West
CA-2015-158701,United States,San Francisco,California,94110,West
CA-2017-156272,United States,Pompano Beach,Florida,33068,South
CA-2015-162964,United States,Houston,Texas,77095,Central
CA-2014-103527,United States,Chicago,Illinois,60653,Central
CA-2016-134544,United States,San Francisco,California,94109,West
CA-2016-163048,United States,Houston,Texas,77036,Central
CA-2016-145135,United States,Shelton,Connecticut,6484,East
CA-2017-137582,United States,Oakland,California,94601,West
CA-2015-149601,United States,Manchester,Connecticut,6040,East
CA-2014-139423,United States,Orange,New Jersey,7050,East
CA-2016-102596,United States,Akron,Ohio,44312,East
CA-2017-153227,United States,Los Angeles,California,90032,West
CA-2017-110625,United States,Danbury,Connecticut,6810,East
CA-2016-142594,United States,Franklin,Massachusetts,2038,East
CA-2014-152254,United States,Wilmington,North Carolina,28403,South
US-2014-120236,United States,Houston,Texas,77095,Central
CA-2017-120061,United States,Springfield,Ohio,45503,East
CA-2015-133837,United States,Glendale,Arizona,85301,West
CA-2015-110814,United States,New York City,New York,10009,East
CA-2016-154067,United States,Los Angeles,California,90036,West
CA-2017-140480,United States,Newark,Delaware,19711,East
CA-2015-134082,United States,San Bernardino,California,92404,West
CA-2016-130820,United States,Burlington,North Carolina,27217,South
CA-2016-159765,United States,Salem,Virginia,24153,South
